Image,Neoplastic,Inflammatory,Connective,Dead,Epithelial
3_2483.png,0,1,0,0,4
3_2484.png,0,2,2,0,10
3_2485.png,0,2,1,0,12
3_2486.png,0,0,0,1,16
3_2487.png,0,1,3,0,19
3_2488.png,0,1,2,0,17
3_2489.png,0,0,0,0,16
3_249.png,0,1,5,0,45
3_2490.png,0,2,0,0,20
3_2491.png,0,1,1,0,18
3_2492.png,0,0,0,0,35
3_2493.png,0,0,3,0,32
3_2494.png,0,0,1,0,16
3_2495.png,0,0,0,0,3
3_2496.png,0,0,6,0,6
3_2497.png,0,2,0,0,0
3_2498.png,0,0,1,0,7
3_2499.png,0,3,3,0,22
3_25.png,4,1,2,0,0
3_250.png,0,0,8,0,30
3_2500.png,0,2,2,0,24
3_2501.png,0,0,11,0,23
3_2502.png,0,0,5,0,22
3_2503.png,0,4,2,0,24
3_2504.png,0,4,5,0,25
3_2505.png,0,3,6,0,24
3_2506.png,0,5,9,0,13
3_2507.png,0,9,5,0,5
3_2508.png,0,3,5,0,32
3_2509.png,0,5,6,0,8
3_251.png,0,2,7,0,27
3_2510.png,33,2,2,0,0
3_2511.png,43,0,2,0,0
3_2512.png,24,0,14,0,0
3_2513.png,30,0,8,0,0
3_2514.png,26,0,1,0,7
3_2515.png,22,1,9,0,4
3_2516.png,35,0,3,0,0
3_2517.png,13,2,8,0,0
3_2518.png,9,0,11,0,0
3_2519.png,0,1,1,0,33
3_252.png,0,6,6,0,40
3_2520.png,0,6,7,0,32
3_2521.png,0,0,6,0,22
3_2522.png,0,3,12,0,30
3_2523.png,0,0,19,0,0
3_2524.png,0,2,9,0,0
3_2525.png,0,0,9,0,0
3_2526.png,0,1,17,0,0
3_2527.png,0,1,25,0,0
3_2528.png,0,0,21,0,0
3_2529.png,0,0,13,0,0
3_253.png,0,7,6,0,31
3_2530.png,0,2,8,0,0
3_2531.png,0,2,16,0,0
3_2532.png,0,0,15,0,0
3_2533.png,0,0,7,0,0
3_2534.png,0,0,15,0,0
3_2535.png,0,0,1,0,0
3_2536.png,28,0,0,0,0
3_2537.png,32,0,0,0,0
3_2538.png,24,0,5,0,0
3_2539.png,31,0,6,0,0
3_254.png,0,12,8,0,23
3_2540.png,41,0,4,0,0
3_2541.png,36,0,0,0,0
3_2542.png,35,2,2,0,0
3_2543.png,25,0,6,0,0
3_2544.png,30,0,0,0,0
3_2545.png,31,0,0,0,0
3_2546.png,36,0,0,0,0
3_2547.png,26,0,0,0,0
3_2548.png,29,0,0,0,0
3_2549.png,34,0,0,0,0
3_255.png,0,0,3,0,17
3_2550.png,25,0,7,0,0
3_2551.png,20,1,2,0,0
3_2552.png,47,0,0,0,0
3_2553.png,35,0,1,0,0
3_2554.png,2,2,15,0,0
3_2555.png,16,0,2,0,0
3_2556.png,33,0,4,0,0
3_2557.png,17,0,3,0,0
3_2558.png,0,1,15,0,0
3_2559.png,24,0,8,0,0
3_256.png,0,0,6,0,19
3_2560.png,16,0,16,0,0
3_2561.png,2,1,24,0,0
3_2562.png,0,0,19,0,0
3_2563.png,31,1,1,0,0
3_2564.png,0,3,18,0,0
3_2565.png,4,4,12,0,0
3_2566.png,0,3,41,0,0
3_2567.png,0,0,44,0,0
3_2568.png,0,7,30,0,0
3_2569.png,0,3,31,0,0
3_257.png,0,2,6,0,5
3_2570.png,0,3,31,0,0
3_2571.png,0,1,45,0,0
3_2572.png,0,0,26,0,0
3_2573.png,0,5,40,0,0
3_2574.png,0,12,33,0,0
3_2575.png,0,2,42,0,0
3_2576.png,0,0,37,0,0
3_2577.png,0,2,38,0,0
3_2578.png,0,12,25,0,0
3_2579.png,0,2,45,0,0
3_258.png,0,0,2,0,25
3_2580.png,0,2,32,0,0
3_2581.png,33,2,17,0,0
3_2582.png,20,0,0,0,0
3_2583.png,17,0,2,0,0
3_2584.png,14,2,13,0,0
3_2585.png,17,1,13,0,0
3_2586.png,18,0,6,0,0
3_2587.png,28,1,1,0,0
3_2588.png,27,2,7,0,0
3_2589.png,24,2,3,0,0
3_259.png,0,1,7,0,22
3_2590.png,49,0,2,0,0
3_2591.png,9,0,0,0,0
3_2592.png,3,0,1,0,0
3_2593.png,38,2,6,0,0
3_2594.png,0,0,21,0,0
3_2595.png,0,1,36,3,0
3_2596.png,0,0,35,0,0
3_2597.png,0,0,17,0,0
3_2598.png,0,0,20,0,0
3_2599.png,0,0,20,1,0
3_26.png,0,0,8,0,0
3_260.png,0,0,3,0,26
3_2600.png,0,0,13,1,0
3_2601.png,0,1,19,3,0
3_2602.png,0,3,18,1,0
3_2603.png,0,1,16,1,0
3_2604.png,0,0,19,1,0
3_2605.png,0,0,19,0,0
3_2606.png,0,1,26,0,0
3_2607.png,88,3,23,0,0
3_2608.png,86,8,8,0,0
3_2609.png,80,0,0,0,0
3_261.png,0,0,5,0,20
3_2610.png,56,1,8,0,0
3_2611.png,81,0,0,0,0
3_2612.png,122,4,0,0,0
3_2613.png,119,0,1,0,0
3_2614.png,92,2,0,0,0
3_2615.png,102,1,4,0,0
3_2616.png,94,7,15,0,0
3_2617.png,107,2,1,0,0
3_2618.png,84,1,4,0,0
3_2619.png,97,4,21,1,0
3_262.png,23,0,0,0,0
3_2620.png,115,1,5,3,0
3_2621.png,71,7,0,1,0
3_2622.png,31,0,0,0,0
3_2623.png,24,0,0,0,0
3_2624.png,38,3,0,0,0
3_2625.png,39,1,0,0,0
3_2626.png,48,0,1,0,0
3_2627.png,45,1,1,0,0
3_2628.png,23,0,3,1,0
3_2629.png,42,0,0,0,0
3_263.png,17,6,6,0,0
3_2630.png,66,2,0,0,0
3_2631.png,36,0,0,0,0
3_2632.png,18,0,0,0,0
3_2633.png,24,0,0,0,0
3_2634.png,0,28,36,0,14
3_2635.png,0,13,17,0,35
3_2636.png,0,1,0,0,17
3_2637.png,0,0,5,0,0
3_2638.png,0,0,12,0,0
3_2639.png,0,0,12,0,0
3_264.png,22,3,1,0,0
3_2640.png,0,0,6,0,0
3_2641.png,0,0,3,0,0
3_2642.png,0,0,10,0,0
3_2643.png,0,0,5,0,0
3_2644.png,0,7,13,0,0
3_2645.png,62,0,3,0,0
3_2646.png,24,0,0,0,0
3_2647.png,39,6,12,0,0
3_2648.png,2,2,22,0,0
3_2649.png,23,0,0,0,0
3_265.png,14,2,2,0,0
3_2650.png,0,3,16,0,0
3_2651.png,0,3,15,0,0
3_2652.png,0,1,9,0,0
3_2653.png,0,1,3,0,0
3_2654.png,0,0,2,0,0
3_2655.png,0,4,4,0,0
3_2656.png,0,0,2,0,0
3_2657.png,0,4,18,0,0
3_2658.png,51,2,0,0,0
3_2659.png,44,4,6,0,0
3_266.png,0,15,18,0,0
3_2660.png,81,2,2,0,0
3_2661.png,56,1,0,0,0
3_2662.png,0,138,26,0,0
3_2663.png,0,129,13,0,0
3_2664.png,0,141,22,0,0
3_2665.png,12,0,35,0,0
3_2666.png,34,9,28,0,0
3_2667.png,0,7,7,0,39
3_2668.png,0,5,6,0,33
3_2669.png,0,1,18,0,0
3_267.png,0,17,21,0,0
3_2670.png,0,1,10,0,0
3_2671.png,0,0,27,0,0
3_2672.png,0,17,38,0,0
3_2673.png,0,6,33,0,0
3_2674.png,0,10,52,0,0
3_2675.png,53,1,8,0,0
3_2676.png,66,1,8,0,0
3_2677.png,1,5,24,0,0
3_2678.png,80,1,0,0,0
3_2679.png,0,17,17,0,0
3_268.png,1,20,11,0,0
3_2680.png,0,13,44,0,0
3_2681.png,18,5,31,0,0
3_2682.png,15,5,0,0,0
3_2683.png,15,21,20,0,0
3_2684.png,0,0,2,0,0
3_2685.png,0,0,2,0,0
3_2686.png,0,0,2,0,0
3_2687.png,0,6,6,0,0
3_2688.png,0,4,0,0,0
3_2689.png,0,2,0,0,0
3_269.png,25,0,0,0,0
3_2690.png,0,0,3,0,0
3_2691.png,0,0,9,0,0
3_2692.png,0,0,10,0,0
3_2693.png,0,6,1,0,0
3_2694.png,0,0,0,0,0
3_2695.png,0,0,0,0,0
3_2696.png,0,0,2,0,0
3_2697.png,0,1,17,0,0
3_2698.png,20,14,43,0,0
3_2699.png,23,2,18,0,0
3_27.png,1,0,10,0,0
3_270.png,16,13,5,0,0
3_2700.png,28,2,16,0,0
3_2701.png,33,0,10,0,0
3_2702.png,35,2,7,0,0
3_2703.png,0,0,3,0,0
3_2704.png,0,0,4,0,0
3_2705.png,0,0,4,0,0
3_2706.png,0,0,12,0,0
3_2707.png,0,0,2,0,0
3_2708.png,0,0,1,0,0
3_2709.png,0,0,6,0,0
3_271.png,19,0,0,0,0
3_2710.png,0,35,30,0,25
3_2711.png,0,9,11,0,13
3_2712.png,0,11,18,0,26
3_2713.png,0,15,22,0,26
3_2714.png,40,0,0,17,0
3_2715.png,31,3,12,0,0
3_2716.png,45,4,4,0,0
3_2717.png,12,44,42,0,0
3_2718.png,21,0,19,0,0
3_2719.png,0,10,36,0,0
3_272.png,8,0,3,0,0
3_2720.png,0,18,33,0,0
3_2721.png,0,39,36,0,0
3_273.png,18,0,4,0,0
3_274.png,0,13,12,0,12
3_275.png,18,5,7,0,0
3_276.png,25,0,0,0,0
3_277.png,23,4,6,0,0
3_278.png,19,1,4,0,0
3_279.png,0,24,20,0,0
3_28.png,10,0,3,0,0
3_280.png,0,11,11,0,0
3_281.png,13,9,13,0,0
3_282.png,0,14,17,0,0
3_283.png,0,5,9,0,0
3_284.png,0,5,22,0,0
3_285.png,31,0,5,0,0
3_286.png,10,23,2,0,0
3_287.png,6,6,12,0,0
3_288.png,0,0,7,0,0
3_289.png,27,4,6,0,0
3_29.png,1,1,8,0,0
3_290.png,5,3,3,0,0
3_291.png,0,0,7,0,0
3_292.png,2,3,11,0,0
3_293.png,0,5,7,0,0
3_294.png,4,3,5,0,0
3_295.png,0,0,5,0,0
3_296.png,6,0,3,0,0
3_297.png,3,1,11,0,0
3_298.png,4,3,10,0,0
3_299.png,0,0,9,0,0
3_3.png,10,0,1,0,0
3_30.png,3,0,5,0,0
3_300.png,0,1,8,0,0
3_301.png,5,1,6,0,0
3_302.png,12,0,4,0,0
3_303.png,2,2,6,0,0
3_304.png,0,0,6,0,0
3_305.png,0,0,3,0,0
3_306.png,0,0,2,0,37
3_307.png,0,1,3,0,37
3_308.png,0,1,3,0,14
3_309.png,0,2,9,0,10
3_31.png,6,1,6,0,0
3_310.png,0,0,8,0,0
3_311.png,0,0,1,0,23
3_312.png,0,1,3,0,7
3_313.png,0,0,1,0,13
3_314.png,0,2,4,0,10
3_315.png,29,1,0,0,0
3_316.png,24,3,0,0,0
3_317.png,17,6,0,0,0
3_318.png,7,8,3,0,0
3_319.png,15,6,4,0,0
3_32.png,0,1,11,0,0
3_320.png,14,2,4,0,0
3_321.png,18,3,0,0,0
3_322.png,13,2,4,0,0
3_323.png,20,8,3,0,0
3_324.png,25,3,2,0,0
3_325.png,22,4,0,0,0
3_326.png,16,6,5,0,0
3_327.png,19,1,0,0,0
3_328.png,23,0,0,0,0
3_329.png,35,1,1,0,0
3_33.png,2,1,4,0,0
3_330.png,12,2,5,0,0
3_331.png,19,8,5,0,0
3_332.png,17,6,4,0,0
3_333.png,15,0,4,0,0
3_334.png,19,0,0,0,0
3_335.png,5,0,0,0,0
3_336.png,3,0,0,0,0
3_337.png,7,0,0,0,0
3_338.png,0,7,9,0,0
3_339.png,0,2,12,0,0
3_34.png,9,0,4,0,0
3_340.png,0,3,11,0,0
3_341.png,0,3,9,0,0
3_342.png,0,1,8,0,0
3_343.png,0,7,11,0,0
3_344.png,5,0,2,0,0
3_345.png,5,1,1,0,0
3_346.png,5,0,4,0,0
3_347.png,4,1,2,0,0
3_348.png,5,4,4,0,0
3_349.png,1,2,3,0,0
3_35.png,0,0,4,0,2
3_350.png,3,1,3,0,0
3_351.png,28,0,0,0,0
3_352.png,26,0,0,0,0
3_353.png,26,0,0,0,0
3_354.png,2,4,7,0,0
3_355.png,18,1,1,0,0
3_356.png,17,0,0,0,0
3_357.png,7,0,5,0,0
3_358.png,8,0,0,0,0
3_359.png,16,0,0,0,0
3_36.png,0,0,4,0,23
3_360.png,2,1,7,0,0
3_361.png,18,0,0,0,0
3_362.png,4,0,8,0,0
3_363.png,1,0,3,0,0
3_364.png,10,0,3,0,0
3_365.png,11,0,4,0,0
3_366.png,5,0,3,0,0
3_367.png,8,0,0,0,0
3_368.png,15,0,0,0,0
3_369.png,16,0,1,0,0
3_37.png,0,0,13,0,11
3_370.png,9,0,2,0,0
3_371.png,6,16,7,0,0
3_372.png,14,1,4,0,0
3_373.png,6,1,4,0,0
3_374.png,12,1,5,0,0
3_375.png,6,0,7,0,0
3_376.png,13,0,0,0,0
3_377.png,12,1,1,0,0
3_378.png,7,0,5,0,0
3_379.png,9,0,8,0,0
3_38.png,0,0,3,0,19
3_380.png,4,0,4,0,0
3_381.png,5,11,23,0,0
3_382.png,28,1,1,0,0
3_383.png,12,13,14,0,0
3_384.png,10,12,26,0,0
3_385.png,3,2,4,0,0
3_386.png,21,0,1,0,0
3_387.png,2,1,3,0,0
3_388.png,9,1,2,0,0
3_389.png,0,5,8,0,0
3_39.png,0,0,0,0,24
3_390.png,6,3,8,0,0
3_391.png,0,2,10,0,0
3_392.png,2,2,6,0,0
3_393.png,3,9,4,0,0
3_394.png,16,3,0,0,0
3_395.png,9,3,2,0,0
3_396.png,0,13,7,0,0
3_397.png,10,0,0,0,0
3_398.png,11,0,3,0,0
3_399.png,14,0,2,0,0
3_4.png,9,1,1,0,0
3_40.png,0,1,5,0,0
3_400.png,4,2,1,0,0
3_401.png,11,0,7,0,0
3_402.png,8,0,1,0,0
3_403.png,4,1,4,0,0
3_404.png,8,1,5,0,0
3_405.png,12,2,1,0,0
3_406.png,11,1,3,0,0
3_407.png,15,2,9,0,0
3_408.png,13,0,1,0,0
3_409.png,5,1,3,0,0
3_41.png,0,0,2,0,0
3_410.png,5,2,3,0,0
3_411.png,2,1,4,0,0
3_412.png,7,1,0,0,0
3_413.png,8,0,3,0,0
3_414.png,12,0,3,0,0
3_415.png,15,1,4,0,0
3_416.png,1,0,5,0,0
3_417.png,23,4,3,0,0
3_418.png,19,0,3,0,0
3_419.png,11,3,6,0,0
3_42.png,0,0,5,0,12
3_420.png,16,3,0,0,0
3_421.png,21,1,0,0,0
3_422.png,13,1,12,0,0
3_423.png,0,1,4,0,0
3_424.png,12,0,0,0,0
3_425.png,16,0,2,0,0
3_426.png,35,0,0,0,0
3_427.png,17,0,1,0,0
3_428.png,21,0,0,0,0
3_429.png,24,0,3,0,0
3_43.png,16,2,0,0,0
3_430.png,1,2,5,0,0
3_431.png,10,2,4,0,0
3_432.png,5,1,7,0,0
3_433.png,11,1,2,0,0
3_434.png,0,0,7,0,0
3_435.png,0,1,7,0,0
3_436.png,0,1,16,0,0
3_437.png,7,1,3,0,0
3_438.png,5,3,7,0,0
3_439.png,6,6,11,0,0
3_44.png,6,4,8,0,0
3_440.png,0,3,9,0,0
3_441.png,8,3,6,0,0
3_442.png,2,6,4,0,0
3_443.png,1,3,2,0,0
3_444.png,3,2,1,0,0
3_445.png,6,2,2,0,0
3_446.png,0,1,8,0,0
3_447.png,5,0,5,0,0
3_448.png,0,4,5,0,0
3_449.png,14,3,3,0,0
3_45.png,6,4,3,0,0
3_450.png,4,1,7,0,0
3_451.png,0,0,3,0,0
3_452.png,7,1,1,0,0
3_453.png,2,1,4,0,0
3_454.png,0,0,5,0,0
3_455.png,6,1,5,0,0
3_456.png,0,0,7,0,0
3_457.png,10,5,5,0,0
3_458.png,11,7,5,0,0
3_459.png,10,0,2,0,0
3_46.png,25,0,1,0,0
3_460.png,0,0,7,0,0
3_461.png,2,3,11,0,0
3_462.png,0,3,8,0,0
3_463.png,2,0,6,0,0
3_464.png,1,0,5,0,0
3_465.png,1,1,7,0,0
3_466.png,13,1,3,0,0
3_467.png,6,0,9,0,0
3_468.png,8,1,7,0,0
3_469.png,4,0,2,0,0
3_47.png,10,5,6,0,0
3_470.png,14,4,3,0,0
3_471.png,7,5,10,0,0
3_472.png,19,1,5,0,0
3_473.png,3,0,7,0,0
3_474.png,4,1,8,0,0
3_475.png,6,0,0,0,0
3_476.png,7,0,2,0,0
3_477.png,24,0,1,0,0
3_478.png,1,2,10,0,0
3_479.png,16,0,5,0,0
3_48.png,2,0,4,0,0
3_480.png,23,0,5,0,0
3_481.png,1,2,13,0,0
3_482.png,19,2,5,0,0
3_483.png,16,2,2,0,0
3_484.png,13,4,6,0,0
3_485.png,12,1,8,0,0
3_486.png,21,1,5,0,0
3_487.png,10,5,2,0,0
3_488.png,12,1,1,0,0
3_489.png,10,0,4,0,0
3_49.png,0,1,8,0,0
3_490.png,6,2,8,0,0
3_491.png,0,18,10,0,0
3_492.png,0,36,8,0,0
3_493.png,23,2,2,0,0
3_494.png,22,1,3,0,0
3_495.png,23,6,4,0,0
3_496.png,27,0,0,0,0
3_497.png,16,0,2,0,0
3_498.png,18,3,2,0,0
3_499.png,27,0,0,0,0
3_5.png,13,0,1,0,0
3_50.png,0,4,8,0,8
3_500.png,29,0,0,0,0
3_501.png,32,0,0,0,0
3_502.png,31,0,0,0,0
3_503.png,22,0,0,0,0
3_504.png,28,1,0,0,0
3_505.png,29,1,0,0,0
3_506.png,16,1,0,0,0
3_507.png,8,7,7,0,0
3_508.png,3,23,7,0,0
3_509.png,0,11,10,0,0
3_51.png,0,0,1,0,44
3_510.png,0,11,6,0,0
3_511.png,0,25,7,0,0
3_512.png,1,17,7,0,0
3_513.png,0,24,8,0,0
3_514.png,1,6,8,0,0
3_515.png,23,9,2,0,0
3_516.png,18,6,5,0,0
3_517.png,1,17,9,0,0
3_518.png,15,14,2,0,0
3_519.png,14,7,9,0,0
3_52.png,0,0,1,0,30
3_520.png,22,1,1,0,0
3_521.png,6,5,4,0,0
3_522.png,2,5,8,0,0
3_523.png,21,0,4,0,0
3_524.png,8,4,7,0,0
3_525.png,10,2,11,0,0
3_526.png,17,0,0,0,0
3_527.png,17,2,3,0,0
3_528.png,0,2,7,0,0
3_529.png,4,2,1,0,0
3_53.png,0,0,2,0,12
3_530.png,1,2,6,0,0
3_531.png,0,0,10,0,11
3_532.png,0,1,2,0,24
3_533.png,0,0,1,0,27
3_534.png,0,0,4,0,9
3_535.png,0,5,6,0,0
3_536.png,0,3,4,0,10
3_537.png,0,1,1,0,36
3_538.png,0,1,2,0,28
3_539.png,0,1,3,0,21
3_54.png,0,0,10,0,9
3_540.png,0,2,7,0,4
3_541.png,12,0,0,0,0
3_542.png,26,0,0,0,0
3_543.png,12,0,2,0,0
3_544.png,12,0,1,0,0
3_545.png,28,2,1,0,0
3_546.png,0,0,0,0,0
3_547.png,23,0,3,0,0
3_548.png,50,0,0,0,0
3_549.png,22,0,0,0,0
3_55.png,0,2,2,0,36
3_550.png,0,0,1,0,0
3_551.png,0,0,3,0,0
3_552.png,12,0,1,0,0
3_553.png,39,0,0,0,0
3_554.png,35,0,1,0,0
3_555.png,11,0,1,0,0
3_556.png,57,1,4,0,0
3_557.png,27,0,1,0,0
3_558.png,24,0,1,0,0
3_559.png,0,1,2,0,0
3_56.png,0,0,4,0,17
3_560.png,0,0,2,0,0
3_561.png,12,0,3,0,0
3_562.png,11,1,2,0,0
3_563.png,56,0,0,0,0
3_564.png,45,1,0,0,0
3_565.png,5,0,0,0,0
3_566.png,0,0,6,0,0
3_567.png,31,0,0,0,0
3_568.png,26,0,0,0,0
3_569.png,30,1,0,0,0
3_57.png,0,0,2,0,20
3_570.png,21,3,0,0,0
3_571.png,27,4,0,0,0
3_572.png,80,0,0,0,0
3_573.png,6,0,1,0,0
3_574.png,16,6,0,0,0
3_575.png,21,0,0,0,0
3_576.png,64,0,1,0,0
3_577.png,58,1,0,0,0
3_578.png,12,0,2,0,0
3_579.png,15,4,3,0,0
3_58.png,0,0,5,0,8
3_580.png,0,5,5,0,0
3_581.png,0,0,0,0,41
3_582.png,0,2,11,1,7
3_583.png,0,1,0,0,70
3_584.png,0,3,11,0,0
3_585.png,1,3,2,0,0
3_586.png,1,6,4,0,0
3_587.png,2,5,6,0,0
3_588.png,2,6,11,0,0
3_589.png,4,0,2,0,0
3_59.png,0,0,1,0,16
3_590.png,3,0,5,0,0
3_591.png,4,0,5,0,0
3_592.png,0,0,1,0,0
3_593.png,0,0,1,0,0
3_594.png,2,2,9,0,0
3_595.png,0,2,0,0,0
3_596.png,0,12,4,0,0
3_597.png,1,5,4,0,0
3_598.png,6,1,2,0,0
3_599.png,5,1,2,0,0
3_6.png,8,0,0,0,0
3_60.png,0,2,1,0,24
3_600.png,12,3,0,0,0
3_601.png,9,2,1,0,0
3_602.png,23,5,0,0,0
3_603.png,0,19,8,0,0
3_604.png,3,1,1,0,0
3_605.png,1,1,2,0,0
3_606.png,2,4,7,0,0
3_607.png,1,23,8,0,0
3_608.png,0,39,1,0,0
3_609.png,0,42,1,0,0
3_61.png,0,0,1,0,37
3_610.png,0,8,4,0,0
3_611.png,0,15,5,0,0
3_612.png,0,7,7,0,0
3_613.png,12,0,1,0,0
3_614.png,15,1,0,0,0
3_615.png,7,0,9,0,0
3_616.png,0,3,6,0,0
3_617.png,0,5,2,0,0
3_618.png,4,5,2,0,0
3_619.png,12,0,1,0,0
3_62.png,0,1,6,0,33
3_620.png,0,4,5,0,0
3_621.png,0,7,4,0,0
3_622.png,13,0,4,0,0
3_623.png,10,6,3,0,0
3_624.png,0,8,14,0,0
3_625.png,3,5,6,0,0
3_626.png,11,4,6,0,0
3_627.png,12,3,4,0,0
3_628.png,1,8,16,0,0
3_629.png,7,7,2,0,0
3_63.png,0,2,2,0,25
3_630.png,5,6,19,0,0
3_631.png,2,16,10,0,0
3_632.png,1,5,11,0,0
3_633.png,18,0,1,0,0
3_634.png,20,0,2,0,0
3_635.png,26,0,0,0,0
3_636.png,26,0,0,0,0
3_637.png,30,0,0,0,0
3_638.png,0,0,8,0,11
3_639.png,0,1,12,0,0
3_64.png,0,0,9,0,31
3_640.png,0,1,7,0,30
3_641.png,9,0,0,0,0
3_642.png,4,2,1,0,0
3_643.png,15,1,0,0,0
3_644.png,15,2,1,0,0
3_645.png,19,0,0,0,0
3_646.png,16,2,0,0,0
3_647.png,5,4,7,0,0
3_648.png,8,11,2,0,0
3_649.png,0,44,3,0,0
3_65.png,3,1,3,0,0
3_650.png,0,18,14,0,0
3_651.png,5,10,13,0,0
3_652.png,0,16,4,0,0
3_653.png,4,1,11,0,0
3_654.png,18,1,1,0,0
3_655.png,16,1,0,0,0
3_656.png,7,1,0,0,0
3_657.png,5,2,5,0,0
3_658.png,11,1,5,0,0
3_659.png,4,0,4,0,0
3_66.png,0,2,6,0,0
3_660.png,22,0,1,0,0
3_661.png,9,0,4,0,0
3_662.png,6,0,5,0,0
3_663.png,8,0,2,0,0
3_664.png,16,0,0,0,0
3_665.png,13,0,0,0,0
3_666.png,14,1,0,0,0
3_667.png,9,0,2,0,0
3_668.png,15,0,1,0,0
3_669.png,1,0,3,0,0
3_67.png,1,1,10,0,13
3_670.png,5,1,5,0,0
3_671.png,22,0,0,0,0
3_672.png,13,0,4,0,0
3_673.png,6,1,3,0,0
3_674.png,11,1,5,0,0
3_675.png,6,0,1,0,0
3_676.png,13,0,0,0,0
3_677.png,10,0,5,0,0
3_678.png,8,0,2,0,0
3_679.png,19,0,1,0,0
3_68.png,0,1,7,0,34
3_680.png,18,0,0,0,0
3_681.png,7,1,7,0,0
3_682.png,7,0,4,0,0
3_683.png,20,0,1,0,0
3_684.png,17,0,2,0,0
3_685.png,13,0,2,0,0
3_686.png,7,1,7,0,0
3_687.png,11,0,2,0,0
3_688.png,7,4,1,0,0
3_689.png,11,0,5,0,0
3_69.png,7,0,2,0,0
3_690.png,14,0,3,0,0
3_691.png,3,2,4,0,0
3_692.png,9,0,4,0,0
3_693.png,10,1,3,0,0
3_694.png,11,1,2,0,0
3_695.png,7,0,3,0,0
3_696.png,11,0,2,0,0
3_697.png,7,1,1,0,0
3_698.png,5,1,0,0,0
3_699.png,1,0,5,0,0
3_7.png,6,0,4,0,0
3_70.png,2,0,1,0,0
3_700.png,18,0,2,0,0
3_701.png,7,0,1,0,0
3_702.png,10,2,9,0,0
3_703.png,12,0,2,0,0
3_704.png,7,0,5,0,0
3_705.png,6,2,6,0,0
3_706.png,13,17,13,0,0
3_707.png,0,10,6,0,0
3_708.png,0,4,12,0,0
3_709.png,0,31,6,0,0
3_71.png,4,1,4,0,0
3_710.png,2,0,2,0,0
3_711.png,31,3,0,0,0
3_712.png,25,0,3,0,0
3_713.png,13,0,4,0,0
3_714.png,14,2,10,0,0
3_715.png,23,1,4,0,0
3_716.png,51,0,2,0,0
3_717.png,2,0,13,0,0
3_718.png,0,1,10,0,0
3_719.png,0,1,8,0,0
3_72.png,1,1,6,0,14
3_720.png,0,5,10,0,0
3_721.png,0,2,7,0,0
3_722.png,0,2,6,0,0
3_723.png,0,3,12,0,0
3_724.png,0,11,15,0,0
3_725.png,0,0,16,0,0
3_726.png,0,2,8,0,0
3_727.png,0,0,12,0,0
3_728.png,28,2,3,0,0
3_729.png,33,3,1,0,0
3_73.png,1,2,15,0,1
3_730.png,16,6,3,0,0
3_731.png,0,2,9,0,0
3_732.png,0,4,4,0,0
3_733.png,0,2,3,0,0
3_734.png,0,0,1,0,0
3_735.png,0,0,0,0,0
3_736.png,16,2,1,0,0
3_737.png,34,8,5,0,0
3_738.png,22,0,0,0,0
3_739.png,22,0,2,0,0
3_74.png,2,1,10,0,0
3_740.png,2,0,0,0,0
3_741.png,19,0,1,0,0
3_742.png,0,0,23,0,0
3_743.png,0,1,20,0,0
3_744.png,0,0,20,0,0
3_745.png,0,9,21,0,0
3_746.png,0,6,19,0,0
3_747.png,0,1,23,0,0
3_748.png,0,7,28,0,0
3_749.png,0,1,5,0,0
3_75.png,0,0,15,0,16
3_750.png,0,10,12,0,0
3_751.png,0,6,6,0,0
3_752.png,0,6,21,0,0
3_753.png,0,4,18,0,0
3_754.png,0,0,0,0,0
3_755.png,0,3,1,0,0
3_756.png,0,1,0,0,0
3_757.png,0,1,1,0,0
3_758.png,0,0,2,0,0
3_759.png,0,114,1,0,0
3_76.png,0,0,17,0,24
3_760.png,0,114,3,0,0
3_761.png,0,2,3,0,0
3_762.png,0,0,0,0,0
3_763.png,16,1,1,0,0
3_764.png,20,1,1,0,0
3_765.png,17,0,0,0,0
3_766.png,26,0,0,0,0
3_767.png,17,0,0,4,0
3_768.png,19,2,3,0,0
3_769.png,13,1,3,3,0
3_77.png,0,1,12,0,15
3_770.png,25,0,2,0,0
3_771.png,19,0,0,3,0
3_772.png,13,1,2,0,0
3_773.png,19,1,5,0,0
3_774.png,18,1,0,0,0
3_775.png,22,0,1,0,0
3_776.png,0,91,8,0,0
3_777.png,0,91,5,0,0
3_778.png,0,0,0,0,0
3_779.png,0,0,1,0,0
3_78.png,0,0,9,0,41
3_780.png,0,0,0,0,0
3_781.png,0,1,0,0,0
3_782.png,0,1,3,0,0
3_783.png,0,0,1,0,0
3_784.png,0,0,0,0,0
3_785.png,0,2,25,0,0
3_786.png,0,7,37,0,0
3_787.png,28,1,8,0,0
3_788.png,2,0,34,0,0
3_789.png,10,0,33,0,0
3_79.png,0,0,7,0,38
3_790.png,0,0,45,0,0
3_791.png,0,5,6,0,0
3_792.png,0,5,3,0,0
3_793.png,0,1,5,0,0
3_794.png,0,7,10,0,0
3_795.png,0,0,3,0,0
3_796.png,0,6,4,0,0
3_797.png,0,4,14,0,0
3_798.png,4,1,4,0,0
3_799.png,0,25,12,0,0
3_8.png,8,0,5,0,0
3_80.png,13,0,1,0,0
3_800.png,0,7,3,0,0
3_801.png,2,11,4,0,0
3_802.png,0,78,4,0,0
3_803.png,0,86,3,0,0
3_804.png,0,78,3,0,0
3_805.png,0,77,4,0,0
